split,query,samples,iou,dice,leakage
test_seen,back,5,0.6999154031276703,0.8148736953735352,0.08506322652101513
test_seen,body,110,0.5364061915061691,0.6517887074838985,0.21182243136519732
test_seen,cap,53,0.21681983171487754,0.2937302938047445,0.3096616738212277
test_seen,chainwheel,32,0.1490852187707787,0.22142752161016688,0.40576092479750514
test_seen,coach,36,0.19914607192509315,0.23433119703905606,0.15768968201397604
test_seen,door,18,0.36595457709497875,0.49966880844699013,0.03068650363840988
test_seen,ear,237,0.24612307366188066,0.34554984585582454,0.2519657711900244
test_seen,engine,33,0.3192418155006387,0.4430773004212163,0.20160003553963066
test_seen,eye,217,0.1053142575075,0.15955431304425688,0.01650463754937808
test_seen,eyebrow,65,0.02333142519570313,0.04016380728437351,0.00017993702338292
test_seen,foot,55,0.14774016993628303,0.23126991215077314,0.5199205609885129
test_seen,front,60,0.5660069737893839,0.6916599632551272,0.12203488806262608
test_seen,hair,85,0.323047679224435,0.42134154524435014,0.21952256827396063
test_seen,hand,90,0.20670641729245998,0.2957171818914099,0.355805260149969
test_seen,handlebar,34,0.09053819750175425,0.1562100443509681,0.6533759490532034
test_seen,head,331,0.3856595217234812,0.4955905908163007,0.15473452518522465
test_seen,headlight,33,0.10337608787372254,0.17166340068885771,0.0578993037060806
test_seen,hoof,20,0.10423196125775573,0.17373111601918934,0.6963904440402985
test_seen,horn,16,0.13921350918826644,0.21267387230182064,0.24356859270483253
test_seen,leg,222,0.32337693982812166,0.45155350312586406,0.2739169289618059
test_seen,license plate,3,0.0,0.0,0.0
test_seen,lower arm,103,0.2288479823076609,0.3268288084785047,0.23894420712598533
test_seen,mirror,25,0.12113521695137022,0.1827800095081329,0.1368695703148842
test_seen,mouth,76,0.11672959601702657,0.17558408714830875,0.04956650211916942
test_seen,muzzle,82,0.4535937693378911,0.5747047033297216,0.21839838969967007
test_seen,neck,176,0.32177420503417536,0.44191156124526804,0.06880359223710412
test_seen,nose,157,0.15727329296267523,0.22788929431491597,0.061898794309918286
test_seen,paw,63,0.27637004896643613,0.3976122866576863,0.3420271436491656
test_seen,plant,35,0.2870725482569209,0.4003059452665704,0.38965579771569797
test_seen,pot,33,0.3167945059637229,0.4079685206666137,0.2945154080005136
test_seen,roof,7,0.23790419740336274,0.35626557362931116,0.22489772364497182
test_seen,saddle,28,0.2414169984736613,0.35394020431808065,0.48843261705977575
test_seen,screen,30,0.6616261941691239,0.7640437975525856,0.045786104479338945
test_seen,side,71,0.55549847864559,0.6889601207115281,0.11168761606472476
test_seen,stern,50,0.4622578451409936,0.5907354655116797,0.27710636168718333
test_seen,tail,84,0.25323113613107817,0.3595795360881658,0.3091037012747533
test_seen,torso,298,0.46962742709621924,0.5890908694283836,0.11322180480827519
test_seen,upper arm,105,0.299006127402009,0.408206910072338,0.15933025308352491
test_seen,wheel,107,0.21134735092903684,0.3134289554746769,0.4693763928017884
test_seen,window,36,0.5017693512555625,0.6319347818692526,0.04015808733594082
test_seen,wing,50,0.3274941140785813,0.4724124181270599,0.26019428622908886
test_unseen,back,21,0.22976041381202994,0.31402424640864846,0.05719834796729538
test_unseen,beak,62,0.030968479752059897,0.050208504041356426,0.09359479865299598
test_unseen,door,24,0.02701305939990559,0.0488236743743376,0.09246599239607652
test_unseen,ear,100,0.21590088333468882,0.3106061867438257,0.2263173313485458
test_unseen,eye,148,0.09870756918413412,0.15160919841680975,0.027042241112605947
test_unseen,foot,33,0.035864540403991015,0.06344767374861418,0.4501095808421572
test_unseen,front,29,0.33991595203506536,0.4337565063916404,0.10113872759493771
test_unseen,handlebar,1,0.1833333373069763,0.3098591566085815,0.5856992602348328
test_unseen,head,178,0.3638683999862438,0.49360951567277983,0.1812227813571461
test_unseen,headlight,39,0.07295258134269178,0.10787493441827022,0.060897435897435896
test_unseen,horn,4,0.15899533778429029,0.2605629414319992,0.26252971589565277
test_unseen,leg,122,0.2087520788190886,0.30368227419275484,0.27522775170500163
test_unseen,license plate,3,0.0,0.0,0.0
test_unseen,mirror,31,0.020898358355606748,0.036290120213262486,0.1223053143870446
test_unseen,muzzle,100,0.283681288738735,0.3969796753488481,0.1027783728134818
test_unseen,neck,83,0.2789596276700003,0.3831102830155876,0.08159215733162069
test_unseen,nose,69,0.1485762819242866,0.20396230599262577,0.07303285712133283
test_unseen,paw,52,0.22872196990423477,0.3300221931332579,0.3616916962290326
test_unseen,roof,14,0.025774994183198667,0.04721681600702659,0.027433315208846943
test_unseen,side,42,0.3114864765888169,0.4380697086453438,0.09843118692792595
test_unseen,tail,95,0.1591506538079365,0.22791214214735908,0.27093893348876585
test_unseen,torso,181,0.5031994932311207,0.6360306616368298,0.13148123213187762
test_unseen,wheel,78,0.44506921619176865,0.564282212072076,0.19078414666896254
test_unseen,window,43,0.3177014469320691,0.40940312353547575,0.14260621334637275
test_unseen,wing,34,0.15633509562501463,0.23912656022687717,0.22354730684310195
