experiment,split,samples,iou,dice,leakage,selected_epoch,validation_iou,validation_dice
query_gated_uvd,test_seen,3371,0.30022510569714717,0.39901025007701535,0.1945186797197843,17,0.28860338527745416,0.383943250272202
query_gated_uvd,test_unseen,1586,0.2351290738375383,0.32314864234161456,0.15787671118156843,17,0.28860338527745416,0.383943250272202
