epoch,train_loss,train_iou,train_dice,train_leakage,val_loss,val_iou,val_dice,val_leakage,learning_rate,seconds,peak_gpu_memory_gb
1,1.0717496827761546,0.1389146358759177,0.2066634375178984,0.17605684844039746,0.9847905217893944,0.1562120714812603,0.23279820385006253,0.1492480580466915,0.001,65.92457580566406,0.7728233337402344
2,0.9202521238000949,0.19639876538429507,0.2814974680915953,0.1427314084866207,0.8719473460602786,0.2141432269459275,0.304115170864097,0.12465717529771526,0.001,54.38088631629944,0.736750602722168
3,0.843523898677539,0.2355539598668272,0.32946514253900994,0.13950478003132477,0.8223343893419449,0.23730336642445354,0.33071645203788946,0.13622876004332993,0.001,54.24463438987732,0.736750602722168
4,0.8029868274888858,0.2568760217297944,0.3548873119774897,0.13633735624609503,0.8101036074735072,0.25031690616180724,0.34724858142797227,0.1426046615568951,0.001,54.18065667152405,0.736750602722168
5,0.7787182033262499,0.27019064477663374,0.37025479385302884,0.1323465008247721,0.7921440978137678,0.2622381014570578,0.36019671940623493,0.13888303425962742,0.001,54.56896162033081,0.736750602722168
6,0.7603613105824442,0.2799622345203303,0.38163787412186984,0.13004702415453556,0.794079493550421,0.2545070724226253,0.35072760462375135,0.11485719474629291,0.001,54.168071031570435,0.736750602722168
7,0.7453945174706632,0.28923994295549244,0.39252576483970125,0.12781113924525728,0.7906534608770985,0.26303946110294346,0.36077983429838284,0.13079618009162952,0.001,54.377546072006226,0.736750602722168
8,0.7331874968772402,0.2962743885338004,0.40064932022687383,0.12562382892305093,0.7861775822109647,0.2771558849364037,0.37574978854342445,0.13030118209901623,0.001,54.50183939933777,0.736750602722168
9,0.7192402418341226,0.3049118107286906,0.41050324615952855,0.12336501338451453,0.7903219425433919,0.2680245652843062,0.36730015155695533,0.12292395955697104,0.001,53.793991804122925,0.736750602722168
10,0.707584659246372,0.3110199605035406,0.41752406758623056,0.12350117275129628,0.8027093600815297,0.2725089607235876,0.36899997858167854,0.1261958169038563,0.001,53.80078840255737,0.736750602722168
11,0.6979645742423032,0.317570969868442,0.42504870756677665,0.12137451174730945,0.8095100360652261,0.2806839384620822,0.3779708136278963,0.12696019378455584,0.001,54.47536301612854,0.736750602722168
12,0.6870180017190268,0.32346080658384635,0.43158865104764893,0.12014830181337349,0.795056544075506,0.28094876550355,0.378742405656472,0.13125861987487655,0.001,54.74073791503906,0.736750602722168
13,0.6775891910095712,0.3293768830314398,0.4384798827656359,0.11990998174200634,0.791678667004183,0.2803080004620835,0.37881389822903316,0.12768416439847138,0.001,53.89867806434631,0.736750602722168
14,0.6683585501182363,0.3347915804957066,0.4445535314032788,0.11770540690371667,0.8145424638108271,0.28274808170227683,0.37931079952349683,0.11225199748027544,0.001,54.5875780582428,0.736750602722168
15,0.6589124009684909,0.3408684500326942,0.451224006773959,0.11787096543044855,0.8388683188951774,0.2802734080111325,0.37426124968060653,0.1182454743913848,0.001,54.396597146987915,0.736750602722168
16,0.6524554750913363,0.3453968826491568,0.45622548221615783,0.11629743025651777,0.8188459870627526,0.2750801783227869,0.371220316348081,0.13073879792209325,0.001,54.90157985687256,0.736750602722168
17,0.6446894762625249,0.34993813728234757,0.46131149092772894,0.11530987268678457,0.8391509843104094,0.28776248933460075,0.3850336897045277,0.1267425243812086,0.001,54.53874921798706,0.736750602722168
18,0.6382079615900076,0.35467824877981846,0.4667005874241621,0.11464877404914894,0.8728458220390312,0.27699432157164894,0.37109149381630885,0.12079987462766734,0.001,54.827614068984985,0.736750602722168
19,0.631002632676516,0.35940924830608495,0.47190831133047517,0.11502020808375533,0.8413222337617843,0.2811613041614187,0.37782598792413546,0.12085799646625113,0.001,53.96540141105652,0.736750602722168
20,0.6244398338057242,0.3635611566720924,0.47635254030184204,0.11369968332608647,0.8763589750987426,0.278142559429492,0.37363985648625875,0.13666789146479794,0.0005,54.45282483100891,0.736750602722168
21,0.5944858615103391,0.38284327448530003,0.49650359813813677,0.10888754086140232,0.9207265899147931,0.28671706489969484,0.3804385664329302,0.11796544983323981,0.0005,54.237040519714355,0.736750602722168
22,0.5832539233631137,0.39132638239712514,0.5052058853441892,0.107076257448742,0.9106169037577146,0.28458687339978694,0.378497583226993,0.12158252700697128,0.0005,54.49840259552002,0.736750602722168
