experiment,split,samples,iou,dice,leakage,selected_epoch,validation_iou,validation_dice
fixed_uvd,test_seen,3371,0.301535117667274,0.3999924175362872,0.1842315724342187,15,0.29117125059762305,0.38621247740625175
fixed_uvd,test_unseen,1586,0.2493112175373989,0.338153013212333,0.15118874496958187,15,0.29117125059762305,0.38621247740625175
